ValidMSE,Times,TrainMSE,MaxEpoch,LearningRate,HiddenUnits
0.004161732382942899,3.0,0.00119670706245324,1500.0,0.25915995603228204,2.0
0.00361555960065134,3.0,0.0005675279741250521,1500.0,0.8941018483113922,4.0
0.0026591691691020196,3.0,0.00014453332841137602,1500.0,1.8193028913466598,10.0
0.0024192024160918403,3.0,9.083665949244321e-05,1500.0,3.58262723219032,20.0
0.00241449887954288,3.0,9.537097537592901e-05,1500.0,1.030160825228346,30.0
0.0024008316187083796,3.0,9.75609875394446e-05,1500.0,2.4669436214713256,40.0
0.00239909962728622,3.0,9.7301743336221e-05,1500.0,1.8193028913466602,50.0
0.0024096805741394404,3.0,0.00010018427816204719,1500.0,1.030160825228346,56.0
