TargetDomLossValid,ValidMSE,SourceDomLossValid,Domainloss,LearningRate,HiddenUnits,DomainLambda,MaxEpoch,Times
0.74832993937737,0.0083656265923467,0.64087107076827,1.3892010101456,1,1,0.001,100,1
0.71174278172843,0.0080749301475872,0.67489515252578,1.3866379342542,1,1,0.001,100,2
0.89722350378738,0.008426962713382,0.52375051673847,1.4209740205258,1,1,0.001,100,3
0.63325340597427,0.0084261304080948,0.75685805377798,1.3901114597523,1,1,0.001,100,4
0.6026333635535,0.0085809260300581,0.79267801104157,1.3953113745951,1,1,0.001,100,5
0.70223257689768,0.0082300135088714,0.68414381476112,1.3863763916588,1,1,0.001,100,6
0.75168379930133,0.0080110445553672,0.63785120527055,1.3895350045719,1,1,0.001,100,7
0.53999574350839,0.008256589942189,0.87407337598405,1.4140691194924,1,1,0.001,100,8
0.46065561925998,0.0081227519091151,0.99660614957876,1.4572617688387,1,1,0.001,100,9
0.5192760351486,0.0085899418454093,0.90374850653751,1.4230245416861,1,1,0.001,100,10
0.81122782668193,0.0085030682375093,0.58755183748494,1.3987796641669,1,2,0.001,100,1
0.79329156468319,0.00787688145386,0.60212639428268,1.3954179589659,1,2,0.001,100,2
0.66474150144502,0.0082542300947764,0.72241297287798,1.387154474323,1,2,0.001,100,3
0.84466603675841,0.0082371476736659,0.56161849186513,1.4062845286235,1,2,0.001,100,4
0.62659976219344,0.0084484338080463,0.76444265009438,1.3910424122878,1,2,0.001,100,5
0.60277489121365,0.0084973005014698,0.79250678564997,1.3952816768636,1,2,0.001,100,6
0.76130704598545,0.0084898308429022,0.62935308674105,1.3906601327265,1,2,0.001,100,7
0.72116782931816,0.0085947393573402,0.6659019653107,1.3870697946289,1,2,0.001,100,8
0.76985580584238,0.0084868325843349,0.62191192635985,1.3917677322022,1,2,0.001,100,9
0.59986488570793,0.0085820768595622,0.79604335873029,1.3959082444382,1,2,0.001,100,10
0.6055135740161,0.0084756150080718,0.78924061333417,1.3947541873503,1,3,0.001,100,1
0.62553343593548,0.0084026321673242,0.76572324370637,1.3912566796419,1,3,0.001,100,2
0.62931326562872,0.0084882791532796,0.76135283029808,1.3906660959268,1,3,0.001,100,3
0.78359554097864,0.0084916738095373,0.61020734642487,1.3938028874035,1,3,0.001,100,4
0.51358002771337,0.008569281968169,0.91220264485832,1.4257826725717,1,3,0.001,100,5
0.55694953107588,0.0084598517753346,0.85086962173331,1.4078191528092,1,3,0.001,100,6
0.570779974961,0.0085362615996031,0.83260760483849,1.4033875797995,1,3,0.001,100,7
0.6778991119376,0.0085004901024927,0.70863353936339,1.386532651301,1,3,0.001,100,8
0.56171514039078,0.0079670021576445,0.84450948539315,1.4062246257839,1,3,0.001,100,9
0.67016836418918,0.008493687759211,0.71667213270747,1.3868404968966,1,3,0.001,100,10
0.75476081954262,0.008330130595611,0.6351111506605,1.3898719702031,1,4,0.001,100,1
0.7294304009772,0.0084975855404311,0.65814129641392,1.3875716973911,1,4,0.001,100,2
0.66348372868248,0.0085024708766377,0.72372147350091,1.3872052021834,1,4,0.001,100,3
0.70438271580063,0.0084423379965358,0.68206431516911,1.3864470309697,1,4,0.001,100,4
0.80100323741889,0.0085107709986808,0.59584600968242,1.3968492471013,1,4,0.001,100,5
0.65418358827288,0.0084652209998973,0.73369640644193,1.3878799947148,1,4,0.001,100,6
0.6338120740601,0.0083869218907521,0.75622736441547,1.3900394384756,1,4,0.001,100,7
0.70964758835477,0.0084250984332049,0.67692023430777,1.3865678226625,1,4,0.001,100,8
0.75177702504238,0.0084848429700937,0.63778107878937,1.3895581038318,1,4,0.001,100,9
0.69615041705027,0.0085114906240498,0.69016630926041,1.3863167263107,1,4,0.001,100,10
0.67328060249353,0.008479058745826,0.71342477235711,1.3867053748506,1,5,0.001,100,1
0.66490803916928,0.0084895013794691,0.72221122578368,1.387119264953,1,5,0.001,100,2
0.69246312925489,0.0084782698001125,0.69383472215095,1.3862978514058,1,5,0.001,100,3
0.68827502319222,0.0084721915894197,0.69804586972658,1.3863208929188,1,5,0.001,100,4
0.67363656879824,0.0084875284331043,0.71305146393039,1.3866880327286,1,5,0.001,100,5
0.65745820568843,0.0084026829363962,0.73015740101048,1.3876156066989,1,5,0.001,100,6
0.72753629807361,0.0084939275848396,0.65990568078184,1.3874419788555,1,5,0.001,100,7
0.6390048217613,0.0085892628113025,0.75039621553392,1.3894010372952,1,5,0.001,100,8
0.64999277115362,0.0084532327771029,0.73824846844618,1.3882412395998,1,5,0.001,100,9
0.6763636239692,0.0084546512554568,0.71022952194962,1.3865931459188,1,5,0.001,100,10
0.68421837684983,0.0083536321972899,0.70216286680286,1.3863812436527,1,6,0.001,100,1
0.68852027988063,0.0084163861371333,0.69779832336881,1.3863186032494,1,6,0.001,100,2
0.67776372217724,0.0084564463076391,0.70877122092712,1.3865349431044,1,6,0.001,100,3
0.65406239185941,0.0084912535630508,0.73382299164041,1.3878853834998,1,6,0.001,100,4
0.70445173263466,0.0083877219777519,0.6819764094495,1.3864281420842,1,6,0.001,100,5
0.76589985585304,0.0085321316970472,0.62533159920704,1.3912314550601,1,6,0.001,100,6
0.64959699478679,0.0084807467937478,0.73868477080433,1.3882817655911,1,6,0.001,100,7
0.69355364672056,0.0083593459720063,0.69274218315898,1.3862958298795,1,6,0.001,100,8
0.7165196948896,0.0084876007578718,0.67031021443891,1.3868299093285,1,6,0.001,100,9
