TargetDomLossValid,ValidMSE,SourceDomLossValid,Domainloss,LearningRate,HiddenUnits,DomainLambda,MaxEpoch,Times
0.77322343142028,0.0083625895036971,0.61903153367567,1.3922549650959,1,1,0.0001,100,1
0.72483819069592,0.008075299997708,0.66243374375232,1.3872719344482,1,1,0.0001,100,2
1.0528832071558,0.0084272896087122,0.42914635288419,1.48202956004,1,1,0.0001,100,3
0.58437703845256,0.0084261463594091,0.81520866657092,1.3995857050235,1,1,0.0001,100,4
0.54474875708461,0.0085788700956649,0.86747248133905,1.4122212384237,1,1,0.0001,100,5
0.7094349582003,0.0082300244682606,0.67712066758857,1.3865556257889,1,1,0.0001,100,6
0.79321434431424,0.0080110239916738,0.60219154474869,1.3954058890629,1,1,0.0001,100,7
0.42847005302978,0.0082618805002683,1.0541324122624,1.4826024652922,1,1,0.0001,100,8
0.34201340328772,0.0081222649851821,1.239042919247,1.5810563225347,1,1,0.0001,100,9
0.40822774808228,0.0085882703495263,1.0931143376723,1.5013420857546,1,1,0.0001,100,10
1.1051048014563,0.0084998619678973,0.4022359713554,1.5073407728117,1,2,0.0001,100,1
0.87393478243622,0.0078752694040903,0.54009537364044,1.4140301560767,1,2,0.0001,100,2
0.62816819124157,0.0082582053862374,0.7626724184677,1.3908406097093,1,2,0.0001,100,3
0.9883059209115,0.0082228546383904,0.46556060392963,1.4538665248411,1,2,0.0001,100,4
0.5444642264204,0.0084530861911587,0.86786487172671,1.4123290981471,1,2,0.0001,100,5
0.43189247656877,0.0084972583304331,1.0477685660518,1.4796610426205,1,2,0.0001,100,6
0.87319922772164,0.0084854911625052,0.54064065001705,1.4138398777387,1,2,0.0001,100,7
0.75514098186274,0.0085936689065235,0.63478481942512,1.3899258012879,1,2,0.0001,100,8
0.86393696644946,0.0084881681492372,0.54732257048646,1.4112595369359,1,2,0.0001,100,9
0.49188337436077,0.0085836303884198,0.94540578543089,1.4372891597917,1,2,0.0001,100,10
0.48440205256076,0.0084698381741408,0.95734762076026,1.441749673321,1,3,0.0001,100,1
0.56064199252191,0.0084109674812629,0.8459895946849,1.4066315872068,1,3,0.0001,100,2
0.49698386025025,0.0084893398961078,0.93745172845755,1.4344355887078,1,3,0.0001,100,3
0.91950262271432,0.0084864944806253,0.50869102635325,1.4281936490676,1,3,0.0001,100,4
0.27464865647416,0.0085679701071381,1.4265133252473,1.7011619817215,1,3,0.0001,100,5
0.39851169187728,0.0084600317651542,1.1126710018724,1.5111826937497,1,3,0.0001,100,6
0.38186251902558,0.0085353827404721,1.1475769643275,1.5294394833531,1,3,0.0001,100,7
0.64983161116631,0.0085005686774062,0.73842670452801,1.3882583156943,1,3,0.0001,100,8
0.47810616510081,0.0079604627489425,0.96747262954927,1.4455787946501,1,3,0.0001,100,9
0.60685099539425,0.0084941615458929,0.78760563674325,1.3944566321375,1,3,0.0001,100,10
0.8520995885785,0.0083352781800319,0.55603017755714,1.4081297661356,1,4,0.0001,100,1
0.84795680441153,0.0084966402172073,0.55912514812523,1.4070819525368,1,4,0.0001,100,2
0.59313091099719,0.0085055273875692,0.80429434867571,1.3974252596729,1,4,0.0001,100,3
0.73825715945753,0.0084426108979554,0.65000967318488,1.3882668326424,1,4,0.0001,100,4
1.0898762065755,0.0085083335442617,0.40988755097123,1.4997637575467,1,4,0.0001,100,5
0.52538189782065,0.0084651455456409,0.89484853239931,1.42023043022,1,4,0.0001,100,6
0.46224422117684,0.0083875046846854,0.99391158564751,1.4561558068244,1,4,0.0001,100,7
0.79878901453446,0.0084255971866875,0.59761736370086,1.3964063782353,1,4,0.0001,100,8
0.8425658659641,0.008482849416699,0.56319480632745,1.4057606722916,1,4,0.0001,100,9
0.70513507949109,0.0085116724630202,0.68131422233163,1.3864493018227,1,4,0.0001,100,10
0.61734905829724,0.0084786938425791,0.77517688557134,1.3925259438686,1,5,0.0001,100,1
0.55788139426106,0.0084861301953352,0.84961939835541,1.4075007926165,1,5,0.0001,100,2
0.69147214259474,0.00847811376953,0.69482805944094,1.3863002020357,1,5,0.0001,100,3
0.67231348664591,0.00847225687263,0.71442719239372,1.3867406790396,1,5,0.0001,100,4
0.58834983896174,0.0084854507962868,0.81023050513066,1.3985803440924,1,5,0.0001,100,5
0.51797941873467,0.0084031023669569,0.90565847529722,1.4236378940319,1,5,0.0001,100,6
0.89099671535566,0.0084928237416864,0.52805867676463,1.4190553921203,1,5,0.0001,100,7
0.4707821908833,0.0085889766164864,0.97954715251957,1.4503293434029,1,5,0.0001,100,8
0.47223049903239,0.0084528685227168,0.9771359868831,1.4493664859155,1,5,0.0001,100,9
0.58367961105017,0.0084541345131572,0.81610942516086,1.399789036211,1,5,0.0001,100,10
0.67249993375495,0.0083537070138585,0.71423573965773,1.3867356734127,1,6,0.0001,100,1
0.67452527923426,0.0084165385899196,0.71212494758262,1.3866502268169,1,6,0.0001,100,2
0.61438875372438,0.0084569451751463,0.77864334951862,1.393032103243,1,6,0.0001,100,3
0.49449878354152,0.0084895311337853,0.94129296170842,1.4357917452499,1,6,0.0001,100,4
0.76190919590227,0.0083883993510835,0.62882025666741,1.3907294525697,1,6,0.0001,100,5
1.0608838614189,0.0085311377864302,0.42487816058643,1.4857620220053,1,6,0.0001,100,6
0.53766551656101,0.0084844298677284,0.87733749934499,1.415003015906,1,6,0.0001,100,7
0.67704679276129,0.0083591607728346,0.70951264053498,1.3865594332963,1,6,0.0001,100,8
0.79013650312323,0.0084888466788,0.60474097601396,1.3948774791372,1,6,0.0001,100,9
0.55953946344538,0.0084960468904281,0.84742268683696,1.4069621502823,1,6,0.0001,100,10
0.71493930222669,0.0084644296279935,0.67182944598566,1.3867687482124,1,7,0.0001,100,1
0.85303716212606,0.0084164728094488,0.55534434180827,1.4083815039343,1,7,0.0001,100,2
0.61867867609592,0.0085299111842585,0.7736158419298,1.3922945180257,1,7,0.0001,100,3
0.71360575324071,0.0084894517164886,0.67311145819248,1.3867172114332,1,7,0.0001,100,4
0.99442138282353,0.0084563432144332,0.46193878121226,1.4563601640358,1,7,0.0001,100,5
0.47330580437732,0.0084254409904935,0.9753868074579,1.4486926118352,1,7,0.0001,100,6
0.52817071084688,0.0084342971610552,0.89082579617751,1.4189965070244,1,7,0.0001,100,7
0.70231461385367,0.00841050025188,0.68406612638918,1.3863807402428,1,7,0.0001,100,8
0.65439698723407,0.0086003446377853,0.73346324489916,1.3878602321332,1,7,0.0001,100,9
0.49186513096111,0.008437213002379,0.9454244111329,1.437289542094,1,7,0.0001,100,10
0.52808298163432,0.0085351649529994,0.89095271477101,1.4190356964053,1,8,0.0001,100,1
0.95592967357042,0.0084848302397988,0.48526525246619,1.4411949260366,1,8,0.0001,100,2
0.51717057097057,0.0084270144006471,0.90686206075526,1.4240326317258,1,8,0.0001,100,3
0.64431964851155,0.008464437067813,0.74450911336477,1.3888287618763,1,8,0.0001,100,4
0.62399550522015,0.0084297234983815,0.76744454384683,1.391440049067,1,8,0.0001,100,5
0.71491826123692,0.0084660898085752,0.6719037177464,1.3868219789833,1,8,0.0001,100,6
0.69234304609101,0.0084360794910525,0.69395732216687,1.3863003682579,1,8,0.0001,100,7
0.55641859094038,0.0084382935054929,0.85158131216539,1.4079999031058,1,8,0.0001,100,8
0.77768931372709,0.008382387149432,0.61520214537121,1.3928914590983,1,8,0.0001,100,9
0.53078808089675,0.0085008588059865,0.88707868515035,1.4178667660471,1,8,0.0001,100,10
0.35453788232146,0.0084038927631949,1.2090803869598,1.5636182692812,1,9,0.0001,100,1
0.6098449236758,0.0084510625727781,0.78402695864255,1.3938718823183,1,9,0.0001,100,2
0.88369630797472,0.0084280495827189,0.53318027512652,1.4168765831012,1,9,0.0001,100,3
0.56412970050403,0.0084601738429366,0.84131774576218,1.4054474462662,1,9,0.0001,100,4
0.66094738390744,0.0084150223525022,0.72643177070337,1.3873791546108,1,9,0.0001,100,5
0.49416245527789,0.0083653808604415,0.94186950992638,1.4360319652043,1,9,0.0001,100,6
0.84451779207774,0.0084527214853875,0.5617260598971,1.4062438519748,1,9,0.0001,100,7
0.5031435598568,0.0085102458520252,0.92793004685157,1.4310736067084,1,9,0.0001,100,8
0.7254944874695,0.0084564026034355,0.66181710175641,1.3873115892259,1,9,0.0001,100,9
1.0464060736319,0.0085117842572146,0.43262908720441,1.4790351608363,1,9,0.0001,100,10
0.66647435914801,0.008371357449594,0.72057170218688,1.3870460613349,1,10,0.0001,100,1
0.68948923057703,0.0084638661196013,0.69682523807499,1.386314468652,1,10,0.0001,100,2
0.79498605562308,0.0084243637680487,0.6007301161586,1.3957161717817,1,10,0.0001,100,3
0.62481052501699,0.0084247357140708,0.76652303530185,1.3913335603188,1,10,0.0001,100,4
0.95469463608506,0.0084397272158404,0.48602600406446,1.4407206401495,1,10,0.0001,100,5
0.64532731422888,0.0084072167307228,0.74338140291563,1.3887087171445,1,10,0.0001,100,6
0.68201999262375,0.0084658169341064,0.70440641578709,1.3864264084108,1,10,0.0001,100,7
0.58215439653099,0.0084273499320295,0.81802220016096,1.4001765966919,1,10,0.0001,100,8
1.2012008708581,0.0084436006495474,0.35788594369823,1.5590868145563,1,10,0.0001,100,9
0.75317641939259,0.0084004374531647,0.63653384463762,1.3897102640302,1,10,0.0001,100,10
0.78885129208893,0.0084370666083251,0.60581393327358,1.3946652253625,1,11,0.0001,100,1
0.46086730885317,0.0084445164522837,0.99626601830393,1.4571333271571,1,11,0.0001,100,2
0.52352004659003,0.0084541610947217,0.8975800753057,1.4211001218957,1,11,0.0001,100,3
0.68238230204945,0.0083802655842466,0.70403027438274,1.3864125764322,1,11,0.0001,100,4
0.85846002134469,0.0083957849399869,0.55133555937408,1.4097955807188,1,11,0.0001,100,5
0.76030443476711,0.0083929334522036,0.63022303152925,1.3905274662964,1,11,0.0001,100,6
0.54462473093498,0.0083786830352922,0.86764492565811,1.4122696565931,1,11,0.0001,100,7
0.63804829312203,0.008442255401576,0.75146479797057,1.3895130910926,1,11,0.0001,100,8
0.77573165425898,0.0084232677374452,0.61687223958388,1.3926038938429,1,11,0.0001,100,9
0.50784220011168,0.008362627190581,0.92079040238122,1.4286326024929,1,11,0.0001,100,10
0.65760613965185,0.0084787324121088,0.73000177094671,1.3876079105986,1,12,0.0001,100,1
0.69269910128096,0.0085163545329721,0.69362595103281,1.3863250523138,1,12,0.0001,100,2
0.55977587372114,0.0082952996704492,0.84711107650221,1.4068869502233,1,12,0.0001,100,3
0.92981814160207,0.0084456047791053,0.50192121836142,1.4317393599635,1,12,0.0001,100,4
0.66711126536581,0.0083572817855228,0.71988238794291,1.3869936533087,1,12,0.0001,100,5
0.50553277259666,0.0084183713683573,0.92429157846525,1.4298243510619,1,12,0.0001,100,6
0.61776344297697,0.0084384529630503,0.77468626910197,1.3924497120789,1,12,0.0001,100,7
0.6819438078148,0.0083560255127729,0.70448195907008,1.3864257668849,1,12,0.0001,100,8
0.7772827565981,0.0083717730309819,0.61554612594634,1.3928288825444,1,12,0.0001,100,9
0.72322238378716,0.0084030018617521,0.66396190037437,1.3871842841615,1,12,0.0001,100,10
0.66093281260774,0.0083918923003287,0.72645207578131,1.387384888389,1,13,0.0001,100,1
0.75237398890316,0.0084205812762444,0.6372383710226,1.3896123599258,1,13,0.0001,100,2
0.69364821249066,0.0084579826017078,0.69265119161769,1.3862994041083,1,13,0.0001,100,3
1.0273456426218,0.0084496923377504,0.44312794482423,1.4704735874461,1,13,0.0001,100,4
0.79497873118878,0.0084246383164196,0.60073720747236,1.3957159386611,1,13,0.0001,100,5
0.78807919521486,0.0083582124547795,0.60645252978627,1.3945317250011,1,13,0.0001,100,6
0.77008071781313,0.0084026361768986,0.62172024248087,1.391800960294,1,13,0.0001,100,7
0.63142794802245,0.0083660459201903,0.75892977130097,1.3903577193234,1,13,0.0001,100,8
0.76041533028948,0.0084542650828564,0.63012355010949,1.390538880399,1,13,0.0001,100,9
0.76920599290063,0.0084389497352543,0.62247176922108,1.3916777621217,1,13,0.0001,100,10
0.69310976481598,0.0085123959146796,0.69318707632658,1.3862968411426,1,14,0.0001,100,1
0.84998057966582,0.00848259994026,0.55761378314625,1.4075943628121,1,14,0.0001,100,2
0.76990067326001,0.0084125762387308,0.62186970668722,1.3917703799472,1,14,0.0001,100,3
0.7091685393422,0.0084663914301274,0.67738125771347,1.3865497970557,1,14,0.0001,100,4
0.49619247528154,0.0084743680593647,0.9386872653194,1.4348797406009,1,14,0.0001,100,5
0.83932339665605,0.0084361713618976,0.56564280459859,1.4049662012546,1,14,0.0001,100,6
0.96832719334061,0.0084188670491261,0.4776069493275,1.4459341426681,1,14,0.0001,100,7
0.52739529666871,0.0083527457206356,0.89194132086638,1.4193366175351,1,14,0.0001,100,8
0.71555147183812,0.0084427311075203,0.67123870104251,1.3867901728806,1,14,0.0001,100,9
0.74886126005382,0.0084343541624112,0.64040303901396,1.3892642990678,1,14,0.0001,100,10
0.81083813092974,0.0084394638107925,0.58786563804924,1.398703768979,1,15,0.0001,100,1
