TargetDomLossValid,ValidMSE,SourceDomLossValid,Domainloss,LearningRate,HiddenUnits,DomainLambda,MaxEpoch,Times
0.70128677782867,0.0083676555855738,0.68509156555065,1.3863783433793,1,1,0.01,100,1
0.69177692979379,0.008074617644376,0.69452347861845,1.3863004084122,1,1,0.01,100,2
0.69222540885124,0.0084261520287651,0.69407893748595,1.3863043463372,1,1,0.01,100,3
0.69315648803121,0.0084261703456271,0.69313787967401,1.3862943677052,1,1,0.01,100,4
0.69162696342481,0.0085830910786148,0.69467073783988,1.3862977012647,1,1,0.01,100,5
0.69247715734771,0.0082299919242943,0.69381789787646,1.3862950552242,1,1,0.01,100,6
0.69235679366731,0.0080111307377346,0.69394112548384,1.3862979191512,1,1,0.01,100,7
0.69698496586647,0.0082479639297352,0.68932669127785,1.3863116571443,1,1,0.01,100,8
0.69232203940458,0.0081237806440227,0.69397313146734,1.3862951708719,1,1,0.01,100,9
0.69270633449313,0.0085902745115918,0.69358822862174,1.3862945631149,1,1,0.01,100,10
0.69103364157296,0.0085301871845533,0.69526874987578,1.3863023914487,1,2,0.01,100,1
0.69439648398919,0.0078813531271649,0.69190013627816,1.3862966202674,1,2,0.01,100,2
0.70279513362722,0.0082427329589215,0.68362290940779,1.386418043035,1,2,0.01,100,3
0.69047292792403,0.0082493229843084,0.69587346515321,1.3863463930772,1,2,0.01,100,4
0.69150686405552,0.008450508243942,0.69479145994108,1.3862983239966,1,2,0.01,100,5
0.69236120140379,0.0085003902750425,0.69393540002369,1.3862966014275,1,2,0.01,100,6
0.69045941924644,0.0084797367771437,0.69585454229181,1.3863139615382,1,2,0.01,100,7
0.69592603744938,0.0085970696703192,0.69038647185592,1.3863125093053,1,2,0.01,100,8
0.69225399901519,0.0084876105760844,0.6940446022571,1.3862986012723,1,2,0.01,100,9
0.69353249579378,0.0085717175507573,0.69276533336243,1.3862978291562,1,2,0.01,100,10
0.69760696843481,0.0084663839175866,0.68873261300666,1.3863395814415,1,3,0.01,100,1
0.69951283586667,0.0083947498197351,0.68688078322419,1.3863936190909,1,3,0.01,100,2
0.69505043515122,0.0084852863369227,0.69126206051387,1.3863124956651,1,3,0.01,100,3
0.69397454536059,0.0084937243435463,0.69232214172369,1.3862966870843,1,3,0.01,100,4
0.69719846874871,0.0085488799342785,0.68912898965539,1.3863274584041,1,3,0.01,100,5
0.69144847910701,0.0084539797228868,0.6948519723952,1.3863004515022,1,3,0.01,100,6
0.69422180503764,0.0085253169436338,0.69207566231635,1.386297467354,1,3,0.01,100,7
0.69455178791552,0.0084971147732092,0.69174661157606,1.3862983994916,1,3,0.01,100,8
0.69539303281766,0.0079794041870757,0.69091079184704,1.3863038246647,1,3,0.01,100,9
0.6966939399723,0.0084931688819797,0.68961947851223,1.3863134184845,1,3,0.01,100,10
0.69185725537896,0.0083092336892498,0.69443927795432,1.3862965333333,1,4,0.01,100,1
0.69564450235872,0.0085079687022723,0.69066122257898,1.3863057249377,1,4,0.01,100,2
0.6952565968672,0.0084895310161607,0.69104573702651,1.3863023338937,1,4,0.01,100,3
