MSE,Index
0.032488011051323,447
0.032534818115521,448
0.037372471297306,449
0.034538882213072,450
0.031262145032673,451
0.032344924414269,452
0.043449865296248,453
0.046943601053649,454
0.03982440565409,455
0.044549011011845,456
0.059609798527145,457
0.053358523569362,458
0.041364918655726,459
0.040448920203462,460
0.053536526311656,461
0.047557691901694,462
0.036554736737039,463
0.039423360933856,464
0.050058357823713,465
0.050189832548623,466
0.037865154741287,467
0.035748600215763,468
0.040084369133005,469
0.041570504846854,470
0.035255539827232,471
0.03639560367823,472
0.052342413896814,473
0.046580913165672,474
0.035908742476107,475
0.035680693488238,476
0.044439400852106,477
0.03313203438522,478
0.029945828259648,479
0.031105295164614,480
0.036086711813057,481
0.032989475804152,482
0.02979495993324,483
0.032556608869861,484
0.0418116340226,485
0.039723695159042,486
0.032669159149096,487
0.035976866279355,488
0.037634740869275,489
0.033033993286968,490
0.029762673549681,491
0.029753717938192,492
0.036774838180721,493
0.030763467429752,494
0.030261681922173,495
0.029607926487654,496
0.035628210438492,497
0.032788869180531,498
0.029926986356757,499
0.031163400412639,500
0.039220079542144,501
0.031537714139719,502
0.028697080576819,503
0.028533780168642,504
0.032259533009302,505
0.030955920542069,506
0.030162768988072,507
0.028576879652189,508
0.032798930316378,509
0.028823008486825,510
0.032897833765487,511
0.029895558968822,512
0.031350629404612,513
0.02930187505495,514
0.030376588763406,515
0.028998989468413,516
0.034301037356962,517
0.03186317944457,518
0.028250832509683,519
0.029814682929858,520
0.040379987075491,521
0.035078719527905,522
0.028238938816917,523
0.030711880115988,524
0.035733520090547,525
0.032214744537827,526
0.028415909960894,527
0.028273723232726,528
0.028982573142623,529
0.029326922464812,530
0.034937847983981,531
0.033416002985012,532
0.029367940221484,533
0.030839156664446,534
0.032458220308187,535
0.028988872576897,536
0.036274358243269,537
0.03317460073756,538
0.028778810103278,539
0.029612489195989,540
0.038404341133394,541
0.036231631919522,542
0.030155056032124,543
0.029761510531519,544
0.035800654704478,545
0.030708294326995,546
0.032352686071557,547
0.029886852968846,548
0.028794106241441,549
0.029188749803058,550
0.038673491829267,551
0.036339707755623,552
0.031510889197256,553
0.03646472616567,554
0.045421477187717,555
0.039064064501974,556
0.03394605023813,557
0.033652914765253,558
0.03535263433323,559
0.032785170840003,560
0.030576841887595,561
0.031241376358007,562
0.033983512750711,563
0.030387818766652,564
0.030705946219596,565
0.030781993397315,566
0.033403675358423,567
0.032997819588525,568
0.032191705293268,569
0.033628722646299,570
0.042146921853531,571
0.038799274434034,572
0.038346507641465,573
0.038287739028772,574
0.041331243348499,575
0.037614544021279,576
0.039638958864912,577
0.035726801940402,578
0.037779107619328,579
0.035899427248658,580
0.037193282619776,581
0.030700919516773,582
0.033354591894295,583
0.030653284692171,584
0.029609214116959,585
0.030934463389865,586
0.038608600055122,587
0.03767792261475,588
0.031837119069828,589
0.035937216113777,590
0.042964456735617,591
0.043015795849192,592
0.041905094151665,593
0.041865196652074,594
0.042568896669874,595
0.039482020844832,596
0.041752445762871,597
0.037716404126426,598
0.037853669348298,599
0.035868001881956,600
0.042089284073194,601
0.034267191380752,602
0.033439329481026,603
0.032686044489357,604
0.031293275582614,605
0.033766610457984,606
0.04435299577701,607
0.040066556123434,608
0.032682952273438,609
0.033648796686496,610
0.033517538237809,611
0.032848340568017,612
0.035129340727155,613
0.035644177589365,614
0.03594824225516,615
0.036214895872509,616
0.042123023259648,617
0.037308761229207,618
0.033704571174279,619
0.034901347578267,620
0.041250355178496,621
0.039410917759874,622
0.03129134852367,623
0.03038849011476,624
0.032351124787331,625
0.030263490090731,626
0.035042878915164,627
0.029518806478128,628
0.029067593810879,629
0.028437548087099,630
0.028487063510961,631
0.040240410449961,632
0.053802766707094,633
0.050203269094244,634
0.040059190259598,635
0.051504030780095,636
0.069294302550483,637
0.054832391233028,638
0.046184796147074,639
0.054477169184959,640
0.059357564279426,641
0.036000582480422,642
0.029486703167868,643
0.028652394513593,644
0.0315858312776,645
0.029727749684914,646
0.035382942854437,647
0.031028671181906,648
0.030466031354186,649
0.031480330061965,650
0.031516526825226,651
0.034317669803669,652
0.051392332028179,653
0.057221973130007,654
0.052198573847335,655
0.066704325274357,656
0.079882455326922,657
0.065842102280813,658
0.044228981008499,659
0.038094514625335,660
0.039605468545806,661
0.035759646444652,662
0.03383052605858,663
0.031657469115366,664
0.030917850243863,665
0.027563036133013,666
0.034461577924582,667
0.030276864531619,668
0.029023812826222,669
0.031501831731657,670
0.036202763660857,671
0.036461920498481,672
0.042997111128033,673
0.040712788317378,674
0.036867808300599,675
0.041547432742729,676
0.043630221858506,677
0.039366518300603,678
0.032373170260033,679
0.040798747386123,680
0.050918022419625,681
0.044365244353211,682
0.039174366017319,683
0.041126014233008,684
0.047084605516179,685
0.03999815054577,686
0.03348843925634,687
0.036254803082779,688
0.043303238471538,689
0.03152606584786,690
0.034118400016095,691
0.043066810749636,692
0.048068424287579,693
0.047692948183654,694
0.045572311155696,695
0.037826931655185,696
0.050714352589294,697
0.049015875209232,698
0.039714487436314,699
0.042174104810265,700
0.053357053084848,701
0.049627527447535,702
0.04266378254593,703
0.043906761603219,704
0.04860489611905,705
0.044839797775251,706
0.0412824589499,707
0.03843706458642,708
0.037539244383899,709
0.035819706399399,710
0.032979913704628,711
0.037797249038633,712
0.045209010313501,713
0.049621730574577,714
0.054098472379979,715
0.04859354504241,716
0.04515462467076,717
0.037374979535965,718
0.031234417315291,719
0.041566199824853,720
0.061150692894715,721
0.058632580583087,722
0.050748435346959,723
0.057115652635197,724
0.070374110764298,725
0.059478899842813,726
0.050705965503595,727
0.05302596697678,728
0.056970348730637,729
0.046724655585481,730
0.032978485861117,731
0.029390301517734,732
0.031320979485081,733
0.038159347789492,734
0.047818310253314,735
0.049779496143103,736
0.04485256695472,737
0.041291172128441,738
0.036746156036648,739
0.032348314453132,740
0.05236511290299,741
0.058366438327426,742
0.057210121482404,743
0.076070506002044,744
0.089534236127699,745
0.078421586539732,746
0.065052257802368,747
0.071842363492496,748
0.078074483248842,749
0.051726618432836,750
0.040944270976549,751
0.040812371951821,752
0.03942250955791,753
0.036146740833518,754
0.044228473315555,755
0.043895403868779,756
0.043805133412455,757
0.040473032318478,758
0.037374588562832,759
0.033437629054637,760
0.044048728036369,761
0.03948414400343,762
0.040992325090227,763
0.047703217294437,764
0.063539119643632,765
0.068115051092673,766
0.063707155763507,767
0.080206093260636,768
0.089596314251554,769
0.071780478017219,770
0.049545117100315,771
0.047124883641683,772
0.048107382630408,773
0.041605440330671,774
0.037600960811015,775
0.033909796983003,776
0.034709056441733,777
0.03242335010294,778
0.03150586632799,779
0.037702859092638,780
0.05040479696884,781
0.045737233938074,782
0.039005707238194,783
0.049185492062926,784
0.062184557805183,785
0.052282342003076,786
0.046638782195089,787
0.048935611300457,788
0.056084799620043,789
0.050522518253824,790
0.039860711990294,791
0.044832919944191,792
0.05248963690626,793
0.039897790393525,794
0.034023451598047,795
0.034048524197451,796
0.042547968779786,797
0.046213172463411,798
0.045409334074062,799
0.052655115246661,800
0.065677264434203,801
0.058073860239459,802
0.039925855649763,803
0.042001907070943,804
0.055223935845438,805
0.038395654520675,806
0.032401972590249,807
0.03420104296251,808
0.038380207670712,809
0.042004203372547,810
0.044775867324337,811
0.04269087923072,812
0.044634501550108,813
0.040162873947778,814
0.035428877438991,815
0.046787012903962,816
0.071117060637594,817
0.070860901959675,818
0.065020412715226,819
0.069890311486394,820
0.075390932743097,821
0.056265797560843,822
0.043177929932479,823
0.04024323593979,824
0.043049886470976,825
0.034620900257763,826
0.037149619767477,827
0.048447893119649,828
0.05937663630878,829
0.074192893980992,830
0.088552163506278,831
0.080949138456051,832
0.065460678653002,833
0.057909319477491,834
0.04918118883055,835
0.034557430924852,836
0.048353039403633,837
0.06313400262878,838
0.062164819319437,839
0.065798296653532,840
0.081688899361839,841
0.073054448673311,842
0.053899835733068,843
0.049548778020599,844
0.060287110883812,845
0.045155949902699,846
0.03381273972108,847
0.035793303319455,848
0.040189738892977,849
0.036664367106426,850
0.052045188120271,851
0.049013044262612,852
0.043030817068829,853
0.047666599080794,854
0.048848264814838,855
0.03964681850483,856
0.035009727980303,857
0.034047221640287,858
0.034403563998799,859
0.034394279763176,860
0.045728474503162,861
0.058369957114304,862
0.058468929880194,863
0.077823149275001,864
0.094570811552731,865
0.073216749525447,866
0.0543549815445,867
0.057972470930348,868
0.054024715677353,869
0.039975278764823,870
0.037080270377652,871
0.0348798757402,872
0.036339953538578,873
0.033478752477834,874
0.034601078064181,875
0.035907018120054,876
0.050044190398476,877
0.048256128759419,878
0.046119143615925,879
0.063095544755931,880
0.072692678605672,881
0.058574293650781,882
0.046936959772287,883
0.056842445012813,884
0.064044552166898,885
0.055671228026472,886
0.050557114062065,887
0.054722960500222,888
0.073047508908638,889
0.051639104816816,890
0.043071558455852,891
0.047929583033695,892
0.04738874253728,893
0.041869264480947,894
0.03750725707072,895
0.038875104304788,896
0.047224578184762,897
0.044428802308636,898
0.044080031628736,899
0.049562077811757,900
0.058410721181891,901
0.048577346781628,902
0.04328435541262,903
0.042288721961841,904
0.042128090704102,905
0.039239715150172,906
0.041634718380346,907
0.042667766562435,908
0.049211326352327,909
0.050381682356781,910
0.05191829543445,911
0.055210335184016,912
0.05777447345102,913
0.049315648862608,914
0.040864711436898,915
0.040690713092802,916
0.048737508935074,917
0.053321766077517,918
0.050291689426886,919
0.057595327255053,920
0.074823150482159,921
0.058209293077193,922
0.051298201766099,923
0.05424814705366,924
0.05546270475013,925
0.040669935346318,926
0.03635621408098,927
0.035314827655828,928
0.039045275774191,929
0.037923789541904,930
0.037098576785246,931
0.037716263756252,932
0.040900114089523,933
0.038871310972938,934
0.036093695653945,935
0.036305212859407,936
0.046568056536736,937
0.040254130984799,938
0.037412081122617,939
0.040256990509517,940
0.050896950104273,941
0.04506490189446,942
0.03399358325854,943
0.034884931559158,944
0.037828095268066,945
0.033509490177757,946
0.037428552536439,947
0.036391984096715,948
0.035115279664844,949
0.035141154572506,950
0.03554428761902,951
0.034582564420858,952
0.036722357837997,953
0.034568406150924,954
0.031740444659156,955
0.035177506498001,956
0.050744987287877,957
0.050455607296925,958
0.040156745123425,959
0.056113311680234,960
0.049203021656602,961
0.038887580245439,962
0.030705240632876,963
0.031260516785799,964
0.034102816404885,965
0.033677749657932,966
0.031125620503947,967
0.033588876472248,968
0.051343197387806,969
0.040786370195541,970
0.03191742174065,971
0.035954220685186,972
0.046863658613042,973
0.038858637927277,974
0.035999773328179,975
0.038389549790327,976
0.048310605566855,977
0.042261972928096,978
0.036419179723014,979
0.037383724855701,980
0.053744684104894,981
0.044593921413953,982
0.038635944213757,983
0.043330015902798,984
0.054901992154011,985
0.045061591190073,986
0.038095863134712,987
0.041341071261261,988
0.048059616652438,989
0.038216721353099,990
0.035054957957354,991
0.041497790640097,992
0.045754022626949,993
0.039644147446741,994
0.036765297360833,995
0.036955361226348,996
0.044130330496964,997
0.043072597442221,998
0.036532311854914,999
0.039694588554074,1000
0.046772096895658,1001
0.047110704711058,1002
0.043718451756629,1003
0.046410376180996,1004
0.053251965140727,1005
0.04791012469603,1006
0.034612142717627,1007
0.037461701965166,1008
0.041872539381443,1009
0.038623515319268,1010
0.038848165896835,1011
0.03461434664304,1012
0.046216682771716,1013
0.039153238760362,1014
0.036127691273616,1015
0.043731260033359,1016
0.058242199890357,1017
0.04781470176005,1018
0.042027610658115,1019
0.044883341519075,1020
0.054383082048491,1021
0.049594922525382,1022
0.044757134083702,1023
0.049709567366672,1024
0.049599778408468,1025
0.04391383905676,1026
0.039738330222433,1027
0.047016723206543,1028
0.05653346735062,1029
0.045349089622904,1030
0.039161662489938,1031
0.037750004700545,1032
0.046463078956605,1033
0.039985934382749,1034
0.036775903849697,1035
0.046883284039115,1036
0.052871828361008,1037
0.044841396571815,1038
0.041324125699512,1039
0.047103875876034,1040
0.049719269242947,1041
0.0448638595361,1042
0.038148803367893,1043
0.047729631040649,1044
0.052497442432287,1045
0.03841969519386,1046
0.034595571325197,1047
0.039300241930911,1048
0.045594476478884,1049
0.035828694111828,1050
0.031981515486581,1051
0.031751646760496,1052
0.037542205422707,1053
0.036932740651324,1054
0.034212450666689,1055
0.037240429231456,1056
0.054150342932117,1057
0.049610241302837,1058
0.038450959793077,1059
0.053991635239514,1060
0.06905842866865,1061
0.05120782102338,1062
0.035567117869144,1063
0.040913220559437,1064
0.049407247142672,1065
0.035544256230315,1066
0.03389819519158,1067
0.033425472149967,1068
0.0361490041028,1069
0.034379292691429,1070
0.037594485416423,1071
0.032736422975995,1072
0.038268708766537,1073
0.039148334363098,1074
0.038635588115901,1075
0.038761215694405,1076
0.054930538612165,1077
0.048418920690712,1078
0.039211730966803,1079
0.045090645937909,1080
0.052601316798637,1081
0.043818961306064,1082
0.033240994173672,1083
0.040415819069459,1084
0.052071892682669,1085
0.047339815201172,1086
0.040136740878701,1087
0.041586559271296,1088
0.045107227248854,1089
0.030581875841974,1090
0.032538124946164,1091
0.033861065878356,1092
0.039823694212799,1093
0.038018055614263,1094
0.03760487848789,1095
0.037504445378297,1096
0.041935598558565,1097
0.03996397368788,1098
0.035291424477074,1099
0.035580179886987,1100
0.039794298576103,1101
0.034037893841608,1102
0.037301169068674,1103
0.042211545013252,1104
0.051293711416399,1105
0.048043314386787,1106
0.043344619433134,1107
0.045664757655236,1108
0.053171368525065,1109
0.042129558321698,1110
0.034216606123628,1111
0.044334277437524,1112
0.06194400957952,1113
0.052486991532701,1114
0.045390553122821,1115
0.049118721129455,1116
0.063345187694302,1117
0.052722504779133,1118
0.044276440857106,1119
0.044646772724956,1120
0.05192734323364,1121
0.046107306332078,1122
0.044124247103059,1123
0.048185039693614,1124
0.052789375919598,1125
0.049865851861756,1126
0.042665693449824,1127
0.039788694034632,1128
0.049055205323934,1129
0.046194374349375,1130
0.042018745580228,1131
0.052601396687957,1132
0.072060553081232,1133
0.053577725183985,1134
0.048167258574626,1135
0.059345535245942,1136
0.066873911279574,1137
0.057194922432907,1138
0.041165557167674,1139
0.045215546634346,1140
0.052144424986146,1141
0.041947263873155,1142
0.042404442804731,1143
0.044162641273177,1144
0.048809560447154,1145
0.049121152585969,1146
0.053623930958205,1147
0.048462346172634,1148
0.037062951641771,1149
0.032492785496197,1150
0.030854043968047,1151
0.041771450531646,1152
0.055955138734756,1153
0.052693863733478,1154
0.049769968056316,1155
0.059722822051588,1156
0.06505302879667,1157
0.054231755578862,1158
0.044213812279271,1159
0.048928093245249,1160
0.055648166211865,1161
0.044875482291549,1162
0.03814453579426,1163
0.044535155083351,1164
0.051427972671448,1165
0.048097346619988,1166
0.045794176427614,1167
0.042132515125871,1168
0.03854440634676,1169
0.034217583891851,1170
0.032757409883493,1171
0.036045898391212,1172
0.047093263663038,1173
0.043948864856218,1174
0.043380536003947,1175
0.051559509454603,1176
0.0613925061315,1177
0.052566279766312,1178
0.051877016401658,1179
0.050747733634515,1180
0.048479815137586,1181
0.03860509645446,1182
0.038523749251287,1183
0.046261722050698,1184
0.049651709836046,1185
0.044893898699947,1186
0.047026244042256,1187
0.039342776058171,1188
0.033748894260491,1189
0.03295458990479,1190
0.034238986007469,1191
0.031682886154274,1192
0.037705583584032,1193
0.035393895978738,1194
0.038610205508982,1195
0.044046249274957,1196
0.048491099537875,1197
0.044138443212389,1198
0.035708788081054,1199
0.031797889115193,1200
0.034131074720551,1201
0.032853125819313,1202
0.037301849248406,1203
0.036782532180856,1204
0.035796007958478,1205
0.045683783487427,1206
0.056987357232155,1207
0.051855468502288,1208
0.043631728273763,1209
0.044576394155768,1210
0.046530439756912,1211
0.039538499363947,1212
0.043917230310046,1213
0.044978878922764,1214
0.043044552188495,1215
0.043725464154809,1216
0.044217335095853,1217
0.037476430963564,1218
0.031610341953632,1219
0.03171899120096,1220
0.041719806704496,1221
0.039405585976061,1222
0.03387297346777,1223
0.033457006719948,1224
0.033115488360025,1225
0.028423157828215,1226
0.033637353413196,1227
0.034072080238061,1228
0.031834814147338,1229
0.039868891685742,1230
0.047192706061554,1231
0.040730116903349,1232
0.037975921042081,1233
0.035414631848709,1234
0.033860194638789,1235
0.035741904230972,1236
0.043744579581385,1237
0.038437740079708,1238
0.033109258378316,1239
0.038471618481681,1240
0.039665311074696,1241
0.028057199320327,1242
0.029410624458389,1243
0.030472414280135,1244
0.03165810474403,1245
0.02880815082977,1246
0.032028563613645,1247
0.028656502450157,1248
0.032263135669995,1249
0.026060405188842,1250
0.027195782237401,1251
0.028982222921812,1252
0.031768864073541,1253
0.030443592002333,1254
0.029873259474099,1255
0.031186540768598,1256
0.036353121688129,1257
0.034253186876816,1258
0.030522784668298,1259
0.035529905623407,1260
0.039385849872811,1261
0.030433509163569,1262
0.030214141853043,1263
0.029063247829734,1264
0.03002210899424,1265
0.028333549868746,1266
0.033255019656659,1267
0.029126818073316,1268
0.032868661996997,1269
0.03070739009669,1270
0.028525014337993,1271
0.028989459160521,1272
0.033742882896752,1273
0.028545832311914,1274
0.028143943397311,1275
0.039804704618163,1276
0.045740902775745,1277
0.039796267686526,1278
0.032128459190091,1279
0.031747381541702,1280
0.033181761818419,1281
0.031143062799852,1282
0.030288639886983,1283
0.033460162866129,1284
0.042010035463495,1285
0.035924341044239,1286
0.028124191794859,1287
0.029585975017071,1288
0.033024556499703,1289
0.031831001869627,1290
0.034509233222546,1291
0.035766430899903,1292
0.039285039956155,1293
0.033487792997855,1294
0.029154305442039,1295
0.0349508410544,1296
0.039925435039912,1297
0.032777721164343,1298
0.032093631715129,1299
0.032174225611455,1300
0.03595819891994,1301
0.035009366235118,1302
0.034177176109424,1303
0.032345311797519,1304
0.034755146592913,1305
0.029776339512925,1306
0.029862269663473,1307
0.030959095361669,1308
0.035521252027631,1309
0.04478639122385,1310
0.052610043214082,1311
0.048715944533083,1312
0.048767262869562,1313
0.042265606306123,1314
0.032444908488303,1315
0.028024893460189,1316
0.035213068553658,1317
0.033310237312973,1318
0.034682026230151,1319
0.038038632492251,1320
0.043996825024544,1321
0.036037784413704,1322
0.034814626402583,1323
0.033561087608619,1324
0.033235145436346,1325
0.033826786759475,1326
0.033350616877818,1327
0.031799861042816,1328
0.038421972974582,1329
0.045032626072189,1330
0.051401058261912,1331
0.045345961368722,1332
0.052114382010463,1333
0.053539083305068,1334
0.053155342430986,1335
0.050995217116261,1336
0.044610526646265,1337
0.034098766008079,1338
0.030531621231175,1339
0.038290773509847,1340
0.047050932400988,1341
0.04382564439827,1342
0.035436966776732,1343
0.041819645270731,1344
0.058827560417917,1345
0.045821936603279,1346
0.038565473982599,1347
0.049926049142197,1348
0.054290222441471,1349
0.036181265920355,1350
0.030232770519933,1351
0.03187478844441,1352
0.034582617889026,1353
0.032347784640038,1354
0.036062530441854,1355
0.032078252546277,1356
0.029715820357291,1357
0.028828993388645,1358
0.026539329752476,1359
0.030639803867912,1360
0.041365383611307,1361
0.036259234435815,1362
