ValidMSE,DomainlossTrain,DomainlossValid,DomainLambda,Times,TrainMSE,HiddenUnits
0.0086675920801151,10.998778145977,10.998764644659,1,1,0.0023591784452795,24
0.0085586257523944,13.997480828022,13.996104789599,1,2,0.0023585092086154,24
0.0087708232271983,10.993323344567,10.993309630984,1,3,0.0023600956356461,24
0.0085929432780773,10.928120856812,10.928108174314,1,1,0.0023580566332467,25
0.008496920274557,10.926014324329,10.92600209113,1,2,0.0023593520870683,25
0.0086676506443525,10.901942288527,10.901929259095,1,3,0.0023586679583822,25
0.0086687861203566,10.42392203911,10.423910852744,1,1,0.002358341920304,26
0.0086886376770927,16.596404274196,16.594874039378,1,2,0.0023584471948519,26
0.0085590079099166,16.575518082959,16.573994926613,1,3,0.0023586034561025,26
0.0085890091137781,5.0444976617215,5.0444955724428,1,1,0.0023584976061793,27
0.0086366756656591,5.0439737923179,5.0439717670938,1,2,0.0023583720283056,27
0.0086665501852592,22.598467143468,22.596683455274,1,3,0.002358638394333,27
0.0086389909024927,3.7876201858481,3.7876231897386,1,1,0.0023585860472267,28
0.008576242288218,23.889942938315,23.888074315722,1,2,0.0023583933150273,28
0.0084747272850624,3.7876309317001,3.7876337363293,1,3,0.0023600196679917,28
0.0085707570671188,19.620344927476,19.618546164818,1,1,0.0023582276771668,29
0.00869244398646,11.775605407456,11.775592135937,1,2,0.0023582971647638,29
0.0086690291784703,19.969584096121,19.967769271343,1,3,0.0023584576781774,29
0.008577186762488,15.81409708255,15.814074112909,1,1,0.0023582522368175,30
0.0086343222886188,12.429906379146,12.429889123198,1,2,0.002358072746869,30
0.0085714927755705,11.992460515348,11.991179510151,1,3,0.002359074769161,30
0.0086365000883535,13.911035344418,13.911015228425,1,1,0.0023585030240368,31
0.0086578911803665,13.988658659333,13.988638386597,1,2,0.0023588252369634,31
0.0085870028802541,14.593852937534,14.593830616124,1,3,0.0023588176233006,31
0.0085798521053815,16.995952145149,16.995928267139,1,1,0.00235848586573,32
0.0086969146842695,17.574517441274,17.572672374488,1,2,0.0023584237834223,32
0.0086725418570763,19.857414108673,19.857385823869,1,3,0.0023584156019331,32
0.0085955774444325,15.211645441645,15.21162362198,1,1,0.0023582748436339,33
0.0085864123996097,15.065326881405,15.065305657446,1,2,0.0023582160961476,33
0.0085808542043766,17.027941308159,17.025975026231,1,3,0.0023591672320713,33
0.0087046499462888,17.358605777938,17.356615650859,1,1,0.0023586444525355,34
0.0086787000719418,13.43345372043,13.431879807589,1,2,0.0023582764315409,34
0.0086674423054444,19.09707486371,19.094918428566,1,3,0.0023582394977511,34
0.0086117021726314,22.208902397657,22.208868628482,1,1,0.0023585640875297,35
0.0086795870004836,17.433781073346,17.431780390102,1,2,0.0023584024802832,35
0.0086324552806438,22.585908827812,22.585874486119,1,3,0.0023587338551635,35
0.0086702720006243,17.79713620798,17.797109942277,1,1,0.0023585029382485,36
0.0087017916493327,18.093414291891,18.093386723337,1,2,0.002359120705794,36
0.0085574460328704,18.1287136147,18.126625068905,1,3,0.0023585180400049,36
0.008676615693303,20.462728891539,20.46021308776,1,1,0.0023595831453636,37
0.008695832065812,10.013904468126,10.012597790751,1,2,0.0023587949454343,37
0.0086641612092136,16.824554084278,16.822478864844,1,3,0.0023582566584621,37
0.0086649490666801,21.374613591853,21.374569890816,1,1,0.002358953580385,38
0.0085462977340979,16.600029481195,16.599995609967,1,2,0.00235839067313,38
0.0086542274803844,27.621652928871,27.62152681749,1,3,0.0023605157150424,38
0.0085781536905548,27.628800510016,27.628767982419,1,1,0.0023595533896086,39
0.0087475497840545,27.627474182015,27.627459802102,1,2,0.0023601347992738,39
0.008601973071762,27.624804359267,27.624721545055,1,3,0.0023589471666436,39
0.0086703938358068,27.630355203881,27.630355203881,1,1,0.0023586545646711,40
0.0087171799745849,27.62283572729,27.622782188592,1,2,0.0023603877670902,40
0.0085590337743419,23.514353366588,23.514211885659,1,3,0.0023588852447903,40
0.0086065290510385,20.395544659205,20.384117740144,1,1,0.0023585591642056,41
0.0086687511550565,27.630577125293,27.630577125293,1,2,0.0023587476091829,41
0.0084550382114276,27.630799095968,27.630798171091,1,3,0.0023605173085712,41
0.0085989535124035,27.631021078925,27.631019265762,1,1,0.0023581912586571,42
0.0085320748952546,27.631020967915,27.631013419236,1,2,0.0023577467385065,42
0.0085959248691467,27.631020116838,27.630997914842,1,3,0.0023589355540309,42
0.0084863281731788,27.631017415596,27.630979783606,1,1,0.0023577975976564,43
0.0086232371731836,27.631021115928,27.631020856905,1,2,0.0023568478485511,43
0.0086192422131652,27.631021115928,27.631021078925,1,3,0.002357602065176,43
0.0085629001143918,27.63101985784,27.630992366388,1,1,0.0023495742639753,44
0.0086357605380267,27.631020967915,27.631015010404,1,2,0.0023561116507324,44
0.0085227512484757,27.631018525745,27.630978935395,1,3,0.0023492371889322,44
0.0085619452008637,27.631021115928,27.631021115928,1,1,0.0023566192793874,45
0.0085503998022876,27.631021115928,27.631020967915,1,2,0.0023575793978816,45
0.008601133176583,27.631021115928,27.631020523875,1,3,0.002352247518645,45
0.0086906272889944,27.631017772042,27.631017641059,1,1,0.0023567358076299,46
0.0084473479581121,27.631016054165,27.631015890231,1,2,0.002358402621735,46
0.008575505468275,27.631021078925,27.63101863673,1,3,0.0023474575114571,46
0.0085670388446524,27.631020190861,27.63099554814,1,1,0.0023505412810529,47
0.0085370899698337,27.631021115928,27.631021115928,1,2,0.0023537905823574,47
0.00866153331597,27.631021115928,27.631019413783,1,3,0.0023531882167947,47
0.0084778608961968,27.631020135216,27.631020033023,1,1,0.002352294476917,48
0.0085358895850381,27.631019896506,27.631019698675,1,2,0.0023492176902256,48
0.0084659208089084,27.631021115928,27.631020560878,1,3,0.0023508106960803,48
0.0084131277921774,27.63102017682,27.631020116496,1,1,0.002356561163136,49
0.0086360851308244,27.631021115928,27.631021078925,1,2,0.0023484777589067,49
0.0086130626083607,27.631019666493,27.631019478124,1,3,0.0023491511465132,49
0.0086127319937573,27.631020941467,27.631020914494,1,1,0.002348445148663,50
0.0085574755032272,27.631018477093,27.631017743499,1,2,0.002342276418238,50
0.0086384598828855,27.631015979161,27.631015406081,1,3,0.002351109370146,50
0.0084457376672258,27.631020918242,27.631020868424,1,1,0.0023435160818287,51
0.0085567511893011,27.631021115928,27.631020967915,1,2,0.0023355522056446,51
0.0086217628977822,27.631021004918,27.631018155711,1,3,0.0023461739415395,51
0.0086245711070049,27.631020523883,27.631004465269,1,1,0.0023504653326092,52
0.0086348217012864,27.631021115928,27.631020856905,1,2,0.0023507165213356,52
0.0086122847203165,27.631020939142,27.631020919769,1,3,0.0023508838965852,52
0.008434304529066,27.631021041922,27.631018932765,1,1,0.0023392025962852,53
0.0085647114534987,27.631021115928,27.631021115928,1,2,0.0023408068394759,53
0.0086961657350048,27.631020190861,27.630995400283,1,3,0.0023511258551463,53
0.0084918282655434,27.631021115928,27.631021115928,1,1,0.0023486444676352,54
0.0083975849163889,27.631020865235,27.631020837061,1,2,0.0023537415900674,54
0.0084567003615336,27.631017283203,27.631016545124,1,3,0.0023442824317721,54
0.0085100206300844,27.631021115928,27.631021115928,1,1,0.0023511353602452,55
0.0086828462750128,27.631021109593,27.631021107199,1,2,0.0023423540214494,55
0.0084675329090894,27.631021111465,27.631021110286,1,3,0.0023429139542652,55
0.0084596970616448,27.631020190911,27.630987043629,1,1,0.0023282598749917,56
0.0085723145559615,27.631020967915,27.631013419359,1,2,0.00235266059972,56
0.0083871637079007,27.631021115928,27.631021115928,1,3,0.0023256005677434,56
0.0086147346812894,10.00079188018,10.000773451123,10,1,0.0023577632509049,1
0.0086202504235872,10.000490168285,10.000477713375,10,2,0.0023577595809223,1
0.0086175521315064,9.998943276302,9.9989432752694,10,3,0.002357759929385,1
0.008618752069428,10.000162519662,10.000147725976,10,1,0.0023577623024427,2
0.0086197723866448,24.516368858572,24.516368342608,10,2,0.0023577644427054,2
0.0086225680291835,10.000651541523,10.000632599327,10,3,0.0023577599662186,2
0.0086223402830333,18.913971724877,18.913928071298,10,1,0.0023577643709723,3
0.0086207443320753,24.982992232963,24.982991913356,10,2,0.0023577608798,3
0.0086202442166071,4.1390508210189,4.1390362092898,10,3,0.0023577620252899,3
0.008624067613502,27.631021115928,27.631021115928,10,1,0.0023577694550667,4
0.008609110036215,27.631021115928,27.631021115928,10,2,0.0023577786183744,4
0.0086066378507652,27.631021115928,27.631021115928,10,3,0.0023577816342065,4
0.008618594517744,27.631021068006,27.631021067961,10,1,0.0023577056040476,5
0.008630868762184,27.631021115928,27.631021115928,10,2,0.0023577854010969,5
0.008584903523925,27.631021115928,27.631021115928,10,3,0.0023579329775127,5
0.0086335426247851,27.631021115928,27.631021115928,10,1,0.0023577738067493,6
0.0086204169277907,27.631021115927,27.631021115927,10,2,0.0023577951678902,6
0.008608978914539,27.631021115928,27.631021115928,10,3,0.0023576429771196,6
0.0086253996154167,27.631021115927,27.631021115927,10,1,0.0023577376790366,7
0.0086162701741116,27.631021072207,27.631021072105,10,2,0.0023444580478833,7
0.0086086440125794,27.631021115928,27.631021115928,10,3,0.0023577463980595,7
0.0085818593303225,27.631021115204,27.631021115189,10,1,0.0023444417504827,8
0.0085889080941388,27.631021115778,27.631021115771,10,2,0.0023542628426463,8
0.0085921264171405,27.631021115928,27.631021115928,10,3,0.0023578702798737,8
0.0086026149598859,27.631021115928,27.631021115928,10,1,0.0023539272642885,9
0.008597252242727,27.631021115928,27.631021115928,10,2,0.0023559243417434,9
0.0086581930331279,27.631021115912,27.631021115912,10,3,0.0023578660168798,9
0.0085616178268973,27.631021115928,27.631021115928,10,1,0.0023580558316163,10
0.0086285453225075,27.631021115926,27.631021115926,10,2,0.0023476493804575,10
0.0085980072378374,27.631021115927,27.631021115927,10,3,0.0023573381965571,10
0.0085889064369946,27.631021115928,27.631021115928,10,1,0.002357896219256,11
0.0086204963679915,27.631021115928,27.631021115928,10,2,0.0023578650922362,11
0.0085721363200202,27.631021115928,27.631021115928,10,3,0.0023553263202501,11
0.0086229607301199,27.631021115928,27.631021115928,10,1,0.0023570478985146,12
0.0086303641410232,27.631021115928,27.631021115928,10,2,0.0023579848027392,12
0.0085796187092333,27.631021115928,27.631021115928,10,3,0.0023436863340939,12
0.0086466894997358,27.631021115928,27.631021115928,10,1,0.0023578811962049,13
0.0085791479963781,27.631021115928,27.631021115928,10,2,0.0023503866509431,13
0.008555130502004,27.631021115928,27.631021115928,10,3,0.002338645015363,13
0.0085459632726026,27.631021115928,27.631021115928,10,1,0.0023540828133207,14
0.0085641523713439,27.631021115928,27.631021115928,10,2,0.00235066993756,14
0.0086291948408106,27.631021115928,27.631021115928,10,3,0.0023580160504984,14
0.00860023132593,27.631021115928,27.631021115928,10,1,0.0023579283711191,15
0.0084597685617676,27.631021115843,27.631021115809,10,2,0.0023052714386365,15
0.0085769178139616,27.631021115928,27.631021115928,10,3,0.0023412050858358,15
0.0085778551132889,27.631021115928,27.631021115928,10,1,0.0023580104825357,16
0.0086615233663273,27.631021115928,27.631021115928,10,2,0.0023579596105598,16
0.0085879696089872,27.631021115928,27.631021115928,10,3,0.0023507594618328,16
0.0085743336568604,27.631021115928,27.631021115928,10,1,0.0023527250235284,17
0.008657883397575,27.631021115928,27.631021115928,10,2,0.0023576545519406,17
0.0086298588013723,27.631021115928,27.631021115928,10,3,0.0023435812461412,17
0.0087748449679209,27.631021115928,27.631021115928,10,1,0.0023580774905219,18
0.0083861760126016,27.631021115928,27.631021115928,10,2,0.0023269093243543,18
0.0085548449492253,27.631021115928,27.631021115928,10,3,0.002344009039525,18
0.0084665528942921,27.631021115928,27.631021115928,10,1,0.0023382740187431,19
0.0085943415159087,27.631021115928,27.631021115928,10,2,0.0023581836657508,19
0.0084515484617285,27.631021115928,27.631021115928,10,3,0.0023213638731533,19
0.0085700032143769,27.631021115928,27.631021115928,10,1,0.0023381677865628,20
0.0087062818636809,27.631021115928,27.631021115928,10,2,0.0023586546311369,20
0.0087220113668482,27.631021115928,27.631021115928,10,3,0.0023587557627534,20
0.0085627601173869,27.631021115928,27.631021115928,10,1,0.0023584118226908,21
0.0086453946300654,27.631021115928,27.631021115928,10,2,0.0023476369147771,21
0.0084254549091138,27.631021115928,27.631021115928,10,3,0.0023129048023694,21
0.0086026461624443,27.631021115928,27.631021115928,10,1,0.002343152500801,22
0.0087623539517828,27.631021115928,27.631021115928,10,2,0.0023592868647354,22
0.0087060052896423,27.631021115928,27.631021115928,10,3,0.0023587037368903,22
0.0085579197632775,27.631021115928,27.631021115928,10,1,0.0023542422767473,23
0.0086143807577455,27.631021115928,27.631021115928,10,2,0.0023581215331524,23
0.0086276533106061,27.631021115928,27.631021115928,10,3,0.0023441738803227,23
0.0086688717332843,27.631021115928,27.631021115928,10,1,0.0023585681085503,24
0.0086130457142951,27.631021115928,27.631021115928,10,2,0.0023581707209974,24
0.0086373616544877,27.631021115928,27.631021115928,10,3,0.0023580966622786,24
0.0082551085391792,27.631021115928,27.631021115928,10,1,0.0023048155611591,25
0.0086000634620123,27.631021115928,27.631021115928,10,2,0.0023582878525514,25
0.0085112244017974,27.631021115928,27.631021115928,10,3,0.0023320448736557,25
0.0084651846305738,27.631021115928,27.631021115928,10,1,0.0023362473141594,26
0.0085558154163474,27.631021115928,27.631021115928,10,2,0.0023588527085862,26
0.0086072899961849,27.631021115928,27.631021115928,10,3,0.0023579106146167,26
0.0085057951735417,27.631021115928,27.631021115928,10,1,0.0023116181176769,27
0.0086766345868125,27.631021115928,27.631021115928,10,2,0.0023576124485421,27
0.0086729303346238,27.631021115928,27.631021115928,10,3,0.0023586965311873,27
0.0085759667916117,27.631021115928,27.631021115928,10,1,0.0023320648007495,28
0.0087017987325755,27.631021115928,27.631021115928,10,2,0.0023586993175009,28
0.0081058704462078,27.631020780739,27.631020503056,10,3,0.0022515344781737,28
0.0081954011674233,27.631021115908,27.631021115899,10,1,0.0022711087117039,29
0.0086363833109574,27.631021115928,27.631021115928,10,2,0.0023429251751035,29
0.008654647612293,27.631021115928,27.631021115928,10,3,0.0023580478046075,29
0.0086312303530461,27.631021115928,27.631021115928,10,1,0.0023475943670132,30
0.0085783310690292,27.631021115928,27.631021115928,10,2,0.0023603692627262,30
0.0085090674374929,27.631021115928,27.631021115928,10,3,0.0023604368614329,30
0.0084793424061021,27.631021115928,27.631021115928,10,1,0.0023337446266188,31
0.0084198166005944,27.631021115928,27.631021115928,10,2,0.0023194113172218,31
0.0086851140105939,27.631021115928,27.631021115928,10,3,0.0023572024928728,31
0.0085888118159009,27.631021115928,27.631021115928,10,1,0.0023350782834964,32
0.008694593023805,27.631021115928,27.631021115928,10,2,0.0023589030814052,32
0.0087443695756496,27.631021115928,27.631021115928,10,3,0.0023587329504136,32
0.008572054180004,27.631021115928,27.631021115928,10,1,0.0023594334195326,33
0.0084992980073181,27.631021115928,27.631021115928,10,2,0.0023522800923122,33
0.0085837601845461,27.631021115928,27.631021115928,10,3,0.0023484401495806,33
0.0087064951801949,27.631021115928,27.631021115928,10,1,0.0023564980380502,34
0.0087098325388818,27.631021115928,27.631021115928,10,2,0.0023605738290605,34
0.0086368074045516,27.631021115928,27.631021115928,10,3,0.0023581642095223,34
0.0085517659509942,27.631021115928,27.631021115928,10,1,0.0023570665305016,35
0.008086966627404,27.631020617566,27.631020045977,10,2,0.0022515433010105,35
0.0087314366774501,27.631021115928,27.631021115928,10,3,0.0023600391351479,35
0.0086263953357641,27.631021115928,27.631021115928,10,1,0.0023554117082389,36
0.008589343452119,27.631021115928,27.631021115928,10,2,0.002358150571412,36
0.0084800432663374,27.631021115928,27.631021115928,10,3,0.0023597058655659,36
0.00856908378999,27.631021115928,27.631021115928,10,1,0.0023580886128629,37
0.0086915182777432,27.631021115928,27.631021115928,10,2,0.0023525591283946,37
0.0087254255872853,27.631021115928,27.631021115928,10,3,0.0023587553778285,37
0.0087138708490338,27.631021115928,27.631021115928,10,1,0.0023590941024941,38
0.0084807468253497,27.631021115928,27.631021115928,10,2,0.0023304134025657,38
0.0084863381580985,27.631021115928,27.631021115928,10,3,0.002359302500211,38
0.0086530754514941,27.631021115928,27.631021115928,10,1,0.0023540475150486,39
0.0082239678579489,27.631016601572,27.630973494363,10,2,0.0022587898679798,39
0.0085906010472593,27.631021115928,27.631021115928,10,3,0.0023583180911771,39
0.0085709811626301,27.631021115928,27.631021115928,10,1,0.0023599942824126,40
0.0086084763779092,27.631021115928,27.631021115928,10,2,0.0023586073979912,40
0.0086899047219862,27.631021115928,27.631021115928,10,3,0.0023585023757787,40
0.0085859401228877,27.631021115928,27.631021115928,10,1,0.0023583892830507,41
0.0088064403738368,27.631021115928,27.631021115928,10,2,0.0023617344010247,41
0.0084949541799869,27.631021115928,27.631021115928,10,3,0.0023244960053509,41
0.008627052763763,27.631021115928,27.631021115928,10,1,0.0023595635259195,42
0.0085789767863567,27.631021115928,27.631021115928,10,2,0.0023596993318035,42
0.0086429241692459,27.631021115928,27.631021115928,10,3,0.0023597315079076,42
0.0082460201626388,27.631021115928,27.631021115928,10,1,0.0022625029193538,43
0.0085972094693417,27.631021115928,27.631021115928,10,2,0.0023584678248407,43
0.0087056365758456,27.631021115928,27.631021115928,10,3,0.0023599927197834,43
0.008763203207982,27.631021115928,27.631021115928,10,1,0.002360975046695,44
0.0082518245795835,27.631021115928,27.631021115928,10,2,0.0023134195925282,44
0.0086237818494394,27.631021115928,27.631021115928,10,3,0.002360482306898,44
0.0085398995650227,27.631021115928,27.631021115928,10,1,0.0023532405881304,45
0.0084518679552875,27.631021115928,27.631021115928,10,2,0.002360246209236,45
0.0077887470794844,27.631021080495,27.631021056512,10,3,0.0021904952177822,45
0.0080172436954687,27.631021115928,27.631021115928,10,1,0.0022458626992652,46
0.0088603843698787,27.631021115928,27.631021115928,10,2,0.0023629941514241,46
0.008656712452194,27.631021115928,27.631021115928,10,3,0.0023589980520117,46
0.0086558620772062,27.631021115928,27.631021115928,10,1,0.0023552227986953,47
0.0086316285707329,27.631021115928,27.631021115928,10,2,0.0023553382735878,47
0.0085435309315333,27.631021115928,27.631021115928,10,3,0.0023201243438121,47
0.0086486313776968,27.631021115928,27.631021115928,10,1,0.0023598991457912,48
0.0078905843951444,27.631021115927,27.631021115926,10,2,0.0021908486769503,48
0.0086291352887107,27.631021115928,27.631021115928,10,3,0.0023582416671324,48
0.0085595061491796,27.631021115928,27.631021115928,10,1,0.0023584573522976,49
0.0084480574686213,27.631021115928,27.631021115928,10,2,0.002353172107572,49
0.008017956178798,27.631020976026,27.63102084887,10,3,0.0022022679368996,49
0.0085135630176081,27.631021115928,27.631021115928,10,1,0.002330596984967,50
0.0085251579730589,27.631021115928,27.631021115928,10,2,0.0023586411149797,50
0.0077367849813257,27.631021114832,27.631021114352,10,3,0.0021538527361399,50
0.0084401465629532,27.631021115928,27.631021115928,10,1,0.0023393136666824,51
0.0085864236413281,27.631021115928,27.631021115928,10,2,0.0023591638822393,51
0.0084534855922144,27.631021115928,27.631021115928,10,3,0.0023068881103083,51
0.0085918277162141,27.631021115928,27.631021115928,10,1,0.0023567756424147,52
0.0085178455752956,27.631021115928,27.631021115928,10,2,0.0023547690054818,52
0.008548091559219,27.631021115928,27.631021115928,10,3,0.0023595708887918,52
0.0088243781568365,27.631021115928,27.631021115928,10,1,0.0023617261808507,53
0.0083363968652108,27.631021115928,27.631021115928,10,2,0.0023122774700026,53
0.0084787882152332,27.631021115928,27.631021115928,10,3,0.0023619175777625,53
0.0086873278802263,27.631021115928,27.631021115928,10,1,0.0023576417286901,54
0.0079878903145882,27.631021113528,27.631021111841,10,2,0.0021838055942479,54
0.0081614735188278,27.631021115928,27.631021115928,10,3,0.0022555164388766,54
0.0078235636519745,27.631021115928,27.631021115928,10,1,0.0021600385573567,55
0.0086244430543129,27.631021115928,27.631021115928,10,2,0.0023582479115186,55
0.0086833212326262,27.631021115928,27.631021115928,10,3,0.0023589279504907,55
0.0085201631547816,27.631021115928,27.631021115928,10,1,0.0023576719975713,56
0.0083130132919105,27.631021115928,27.631021115928,10,2,0.0023485624832646,56
0.0085056068290296,27.631021115928,27.631021115928,10,3,0.0023558303857159,56
0.008620005487971,27.631021115928,27.631021115928,100,1,0.0023577491326259,1
0.0084580294244759,27.631021115915,27.631021115909,100,2,0.0023333765531444,1
0.008628320231485,27.631021115928,27.631021115928,100,3,0.0023577638140015,1
0.0086266610716248,27.631021115928,27.631021115928,100,1,0.0023576133252679,2
0.0086194245087812,27.631021115928,27.631021115928,100,2,0.002357760669005,2
0.0086195453260395,27.631021115928,27.631021115928,100,3,0.0023577589686065,2
0.0086213797601859,27.631021115928,27.631021115928,100,1,0.002357760151035,3
0.0086220641623651,27.631021115928,27.631021115928,100,2,0.0023577636296329,3
0.0085900336510993,27.631021115749,27.631021115739,100,3,0.0023536023159243,3
0.0086170371974322,27.631021115928,27.631021115928,100,1,0.0023577382907123,4
0.0086236572928989,27.631021115928,27.631021115928,100,2,0.0023577602551777,4
0.0086265655413711,27.631021115928,27.631021115928,100,3,0.0023577669801205,4
0.0086178841594277,27.631021115928,27.631021115928,100,1,0.0023577652971281,5
0.0086233257506018,27.631021115928,27.631021115928,100,2,0.0023577624089477,5
0.0086287198856654,27.631021115928,27.631021115928,100,3,0.0023577692267238,5
0.0085830266965069,27.631021115928,27.631021115928,100,1,0.0023383126553277,6
0.0086352128843284,27.631021115928,27.631021115928,100,2,0.0023577863104866,6
0.0086273777582055,27.631021115928,27.631021115928,100,3,0.0023581952321743,6
0.0086046678940946,27.631021115928,27.631021115928,100,1,0.0023578037097034,7
0.0086105729129484,27.631021115928,27.631021115928,100,2,0.0023501906447124,7
0.0086347764480162,27.631021115928,27.631021115928,100,3,0.0023578016948222,7
0.0084266975645604,27.631021115928,27.631021115928,100,1,0.0023320861946749,8
0.0078133225423509,27.631021084036,27.63102107753,100,2,0.002220488105274,8
0.0086171325223693,27.631021115928,27.631021115928,100,3,0.0023577736733426,8
0.0086323343523058,27.631021115928,27.631021115928,100,1,0.0023560610054556,9
0.0086237716125724,27.631021115928,27.631021115928,100,2,0.0023573986103682,9
0.0086024340337891,27.631021115928,27.631021115928,100,3,0.0023531156343757,9
0.0086109289608142,27.631021115928,27.631021115928,100,1,0.0023561467066576,10
