TargetDomLossValid,ValidMSE,SourceDomLossValid,Domainloss,DomainLambda,LearningRate,MaxEpoch,HiddenUnits
-1.0000889005818e-12,0.25041090054741,27.631021115929,27.631021115928,10,1,200,11
0.00029569846898081,0.30655745414232,26.682079018686,26.682374717155,10,1,200,12
0.44858164568098,0.28669632458457,1.0181349490834,1.4667165947644,10,1,200,13
-1.0000889005818e-12,0.27331486660478,27.631021115929,27.631021115928,10,1,200,14
0.43962830421033,0.27780500424891,1.0343696816038,1.4739979858141,10,1,200,15
-1.0000889005818e-12,0.25571787453487,27.631021115929,27.631021115928,10,1,200,16
0.00030901567374363,0.27139149762845,26.644402794818,26.644711810491,10,1,200,17
0.10297275210663,0.2931555187788,2.3334076870882,2.4363804391948,10,1,200,18
0.15338240547566,0.28201580298697,1.9562630830955,2.1096454885712,10,1,200,19
-1.0000889005818e-12,0.2959995353998,27.631021115929,27.631021115928,10,1,200,20
